"prolog",1259
"metaphorical",1259
"inheritance",1259
"explanations",1258
"ci",1258
"citations",1257
"alternation",1256
"ni",1256
"socher",1255
"oriented",1254
"partitions",1254
"deriving",1254
"numeric",1253
"scfg",1253
"reorderings",1251
"controls",1251
"loop",1250
"anchors",1250
"guided",1249
"concentrate",1248
"nucleus",1247
"crossing",1246
"validate",1245
"eliminated",1244
"sentiments",1243
"etc",1243
"dale",1243
"noting",1242
"blei",1242
"knowing",1241
"studying",1240
"knowledge-based",1240
"switch",1239
"attach",1238
"uncertain",1238
"discrimination",1235
"nb",1235
"patent",1235
"linearly",1235
"sounds",1234
"pearson",1234
"disorder",1234
"adjoining",1233
"affix",1233
"notions",1233
"spectral",1232
"went",1231
"processor",1231
"logs",1230
"romanian",1230
"fold",1230
"gate",1229
"hungarian",1228
"enabling",1228
"na",1226
"capacity",1225
"companies",1225
"capitalization",1225
"attribution",1224
"teaching",1223
"examination",1222
"co",1222
"zhao",1222
"polish",1222
"reflecting",1221
"stolcke",1220
"quantities",1220
"cf",1220
"querying",1219
"analogy",1219
"academic",1219
"lexeme",1218
"informed",1218
"die",1218
"microsoft",1217
"branch",1217
"proficiency",1217
"theoretically",1216
"ip",1216
"sibling",1215
"σ",1213
"trials",1212
"unclear",1211
"generalizations",1210
"lexemes",1210
"centroid",1210
"walker",1210
"turkers",1209
"ed",1209
"ungrammatical",1209
"subsequence",1209
"customer",1208
"families",1208
"evaluates",1208
"possessive",1207
"quantify",1207
"pred",1207
"utilizes",1206
"binarization",1206
"orthography",1205
"moved",1205
"morph",1204
"productive",1203
"operating",1203
"instantiation",1203
"interpreting",1203
"counterpart",1202
"multi-document",1202
"commands",1202
"retain",1201
"emoticons",1200
"completeness",1199
"rescoring",1199
"realize",1198
"levin",1198
"discard",1198
"intentions",1198
"money",1197
"prague",1197
"eye",1197
"fusion",1196
"thousand",1195
"ma",1195
"decreased",1193
"extensively",1193
"copy",1193
"steedman",1193
"multi-class",1193
"months",1192
"mismatch",1191
"editor",1191
"button",1191
"satisfactory",1190
"billion",1190
"noticed",1189
"cd",1189
"handles",1188
"bow",1188
"pps",1188
"imply",1187
"verified",1187
"ever",1187
"water",1187
"arg2",1186
"documentation",1186
"strengths",1186
"contributed",1184
"uniformly",1184
"bounds",1183
"transition-based",1183
"diagram",1183
"agirre",1183
"proposals",1182
"subgraph",1182
"non-local",1181
"filling",1181
"er",1181
"lexically",1181
"parentheses",1179
"primitive",1178
"semcor",1178
"satisfying",1178
"confirms",1178
"bigger",1176
"high-quality",1175
"comprising",1175
"isolated",1175
"s2",1174
"notably",1174
"certainty",1173
"bridging",1173
"entails",1173
"solid",1171
"preparation",1171
"baldwin",1170
"basque",1170
"las",1170
"trade-off",1170
"dedicated",1170
"coupled",1169
"formulae",1168
"treats",1167
"stock",1166
"compilation",1166
"keyphrase",1166
"debate",1165
"adjectival",1165
"opportunity",1165
"f-scores",1164
"fst",1164
"pause",1163
"excellent",1162
"bidirectional",1162
"initialize",1161
"classifies",1161
"vertical",1161
"conventions",1160
"ms",1160
"separation",1159
"apple",1159
"latin",1159
"terminals",1159
"dot",1159
"gazetteer",1158
"suggestion",1158
"styles",1158
"behaviors",1158
"unstructured",1157
"collapsed",1156
"preserve",1156
"counterparts",1154
"num",1154
"perceptual",1154
"guess",1153
"intent",1153
"delete",1151
"narrow",1151
"hyponym",1150
"interpolated",1150
"assessed",1150
"interpolated",1150
"hyponym",1150
"summing",1150
"partitioning",1149
"rapidly",1148
"indefinite",1148
"offered",1148
"greek",1148
"executed",1147
"recording",1147
"axis",1147
"cited",1147
"inform",1147
"permutations",1146
"cross-language",1144
"feel",1144
"lu",1142
"passes",1140
"unrestricted",1140
"bridge",1140
"speak",1140
"preserved",1139
"dramatically",1138
"protocol",1137
"centering",1137
"aspectual",1137
"cope",1137
"ce",1136
"wilson",1136
"left-to-right",1136
"observing",1135
"realisation",1135
"classic",1134
"cache",1134
"frank",1134
"drawing",1133
"ties",1133
"avoiding",1133
"raters",1132
"weather",1131
"headword",1131
"forming",1130
"ordinary",1130
"trace",1130
"notable",1129
"rapid",1129
"scales",1129
"converge",1127
"programme",1127
"visible",1127
"lcs",1127
"thai",1126
"measurements",1126
"conversely",1126
"priori",1125
"duc",1124
"writers",1122
"missed",1122
"bionlp",1122
"sc",1122
"right-hand",1121
"party",1121
"incoming",1121
"fix",1121
"skills",1121
"reiter",1121
"principled",1120
"actor",1120
"grows",1119
"publication",1118
"office",1118
"acc",1118
"tv",1118
"storage",1118
"ct",1118
"players",1117
"analyse",1117
"millions",1117
"mandarin",1116
"scenes",1116
"hyperparameters",1116
"real-time",1114
"pronounced",1114
"nc",1113
"mutually",1113
"imposed",1113
"outcomes",1112
"blind",1111
"modalities",1111
"ep",1110
"infrequent",1110
"acknowledge",1110
"par",1109
"retrieving",1109
"url",1108
"concatenated",1108
"yu",1108
"searched",1107
"urls",1106
"layout",1106
"negatives",1105
"telephone",1104
"brings",1104
"convenient",1103
"document-level",1103
"second-order",1102
"curran",1102
"dominated",1098
"diagonal",1097
"edited",1097
"integrates",1096
"galley",1096
"additive",1094
"nonetheless",1094
"calculates",1094
"educational",1093
"character-based",1092
"helped",1092
"cognate",1091
"costly",1091
"joshi",1091
"globally",1090
"entered",1089
"approximated",1089
"ontonotes",1089
"tts",1089
"dagan",1089
"communicate",1087
"extractions",1085
"destination",1085
"t-test",1083
"horizontal",1083
"mann",1083
"sim",1083
"smooth",1082
"rightmost",1082
"evident",1081
"drawback",1080
"predicative",1080
"cr",1080
"evolution",1079
"market",1079
"slu",1079
"dense",1077
"leftmost",1077
"clarity",1076
"snow",1076
"usability",1076
"intransitive",1072
"parallelism",1072
"valence",1072
"lexicalization",1072
"normalizing",1072
"load",1071
"sessions",1071
"identifiers",1070
"pt",1070
"perfectly",1070
"plots",1070
"amazon",1069
"tailored",1069
"proteins",1068
"psycholinguistic",1068
"c2",1068
"th",1067
"riloff",1067
"part-ofspeech",1066
"unaligned",1066
"enter",1066
"xue",1065
"maximization",1064
"coordinated",1064
"branching",1064
"pseudo",1064
"sketch",1064
"discriminate",1062
"neighborhood",1062
"music",1061
"adjacency",1061
"transliterations",1061
"gram",1061
"t1",1060
"dividing",1060
"pustejovsky",1060
"lemmatized",1059
"schemas",1058
"modes",1058
"switchboard",1058
"vision",1058
"consequences",1057
"attractive",1057
"knows",1057
"hu",1056
"pose",1056
"deemed",1055
"animal",1055
"inappropriate",1054
"prime",1054
"forums",1054
"non-zero",1053
"pointwise",1053
"coreferent",1052
"synonymous",1052
"pl",1050
"relaxation",1050
"def",1049
"avoids",1048
"percentages",1048
"width",1048
"click",1047
"capital",1047
"constants",1047
"feature-based",1047
"encourage",1047
"distinguishes",1046
"picked",1046
"folds",1046
"monotone",1045
"tion",1044
"polarities",1044
"prune",1044
"hotel",1044
"impose",1044
"bar",1043
"inverted",1043
"chunker",1043
"s1",1043
"reuse",1042
"appearance",1042
"signatures",1042
"convolution",1041
"end-to-end",1040
"coded",1040
"undirected",1039
"parents",1039
"rejected",1039
"mira",1039
"repeatedly",1039
"xu",1039
"teacher",1038
"differentiate",1038
"influences",1037
"talking",1036
"bear",1036
"hundreds",1036
"wiktionary",1035
"alternate",1035
"grateful",1035
"pedersen",1034
"substituted",1034
"optimum",1034
"gr",1033
"uas",1032
"sports",1032
"a1",1032
"moderate",1032
"zhu",1032
"genes",1032
"totally",1032
"inconsistencies",1032
"sciences",1031
"allen",1030
"bp",1030
"attempting",1030
"liang",1030
"dependency-based",1030
"vi",1029
"hundred",1029
"objectives",1028
"aggregated",1028
"cumulative",1027
"supplied",1026
"principal",1026
"asks",1026
"wordnets",1025
"spread",1025
"simulate",1024
"suffers",1024
"allocation",1024
"discovering",1024
"minimizing",1024
"vague",1023
"kneser-ney",1022
"leveraging",1022
"architectures",1020
"surprisal",1019
"degradation",1019
"indirectly",1016
"norms",1015
"conveyed",1015
"ids",1015
"permits",1015
"du",1015
"arbitrarily",1015
"carroll",1014
"computers",1014
"narratives",1014
"dealt",1013
"infrastructure",1013
"maintained",1012
"client",1012
"landmark",1011
"collaboration",1011
"keeps",1011
"geometric",1011
"uniquely",1010
"uk",1010
"adjust",1010
"accomplished",1010
"dotted",1010
"han",1010
"jiang",1009
"experimentation",1009
"subtle",1009
"correlates",1009
"played",1008
"mrr",1008
"f-structure",1008
"regularities",1008
"elaborate",1007
"packed",1007
"conservative",1007
"breaks",1007
"pi",1007
"demonstrating",1007
"ratios",1006
"emission",1005
"careful",1004
"unchanged",1004
"aforementioned",1004
"long-distance",1004
"removes",1003
"demand",1003
"accommodate",1002
"triggered",1002
"e2",1002
"cultural",1001
"authoring",1001
"argumentative",1001
"evaluators",1001
"relied",999
"time-consuming",999
"positional",999
"moschitti",998
"fifth",998
"baroni",997
"joachims",997
"cardie",997
"pas",997
"descent",997
"quadratic",996
"confirmation",995
"became",994
"extrinsic",994
"confident",994
"movements",993
"holding",993
"verification",992
"rl",992
"reinforcement",992
"participle",991
"infinitive",991
"deletions",991
"clausal",990
"transliterated",989
"terminological",989
"norm",989
"enrich",989
"psychological",988
"heavy",988
"subtypes",988
"modular",987
"language-independent",987
"tractable",986
"memory-based",985
"pp.",985
"ri",985
"air",985
"den",985
"headed",984
"streams",984
"detector",984
"transitivity",982
"fr",982
"recovery",982
"nil",982
"scf",981
"fed",981
"hash",980
"push",980
"bengali",980
"conjunct",979
"brought",979
"genitive",978
"cardinality",978
"arrive",977
"t2",977
"votes",977
"conditioning",977
"exhibits",977
"separating",977
"queue",976
"im",976
"experimentally",975
"reconstruction",975
"approximations",975
"vocabularies",975
"mouse",975
"unnecessary",975
"ds",975
"lavie",974
"gf",974
"compose",974
"aiming",974
"dialectal",974
"caption",973
"inferring",972
"facilitates",972
"presumably",972
"macro",971
"wo",971
"live",971
"equals",971
"hirst",971
"jones",969
"productivity",968
"love",968
"topological",967
"cancer",967
"mod",967
"gradually",967
"establishing",967
"elsewhere",967
"ocr",965
"anaphors",965
"ourselves",965
"stores",965
"validated",964
"modelled",963
"unlabelled",963
"reordered",963
"harmonic",963
"pronunciations",962
"ge",962
"restrictive",961
"fits",961
"ancestor",960
"co-reference",960
"month",959
"axiom",958
"teachers",958
"morpho-syntactic",958
"projections",958
"limiting",958
"attachments",958
"shift-reduce",957
"buy",957
"laboratory",957
"situated",957
"forests",956
"kl",956
"preceded",956
"hashtag",954
"variational",953
"tl",953
"p2",952
"mturk",952
"combinatory",952
"mix",951
"stance",951
"nnp",950
"successive",950
"south",950
"higher-order",950
"associative",949
"implied",949
"stopping",949
"medicine",948
"disagreements",948
"buffer",947
"respond",947
"calculus",946
"deceptive",946
"ctb",946
"precedence",946
"absent",945
"collective",945
"tutorial",944
"diseases",943
"hypergraph",943
"cognates",943
"enforce",942
"weka",942
"tied",942
"energy",942
"supposed",942
"broadly",941
"alleviate",941
"behave",940
"listener",940
"committee",940
"gazetteers",939
"danish",938
"assist",938
"v2",937
"pa",937
"navigli",937
"explores",936
"hall",936
"lie",936
"bird",936
"elaboration",936
"inherently",936
"skip",935
"n2",935
"brevity",935
"foster",935
"ref",934
"demonstration",934
"plausibility",933
"raised",933
"unconstrained",933
"habash",933
"suite",933
"sake",932
"cube",932
"owl",932
"taxonomic",932
"hour",932
"matsumoto",931
"guarantees",931
"keys",930
"highlights",930
"poesio",929
"diagnosis",929
"insertions",929
"source-side",929
"fire",928
"comprised",928
"contradiction",928
"simultaneous",927
"faced",927
"diacritics",927
"prompts",927
"descriptors",925
"greatest",925
"remarks",925
"popularity",925
"co-occurring",925
"hong",924
"foot",924
"a2",924
"canada",923
"skewed",923
"transcript",923
"grow",923
"spent",923
"emails",922
"frontier",922
"phonology",922
"bracket",922
"omit",922
"argmax",922
"differing",922
"neighbours",922
"out-of-vocabulary",921
"scalable",921
"ts",921
"council",921
"precedes",921
"structuring",921
"df",920
"shares",919
"pay",918
"decides",918
"recursion",918
"des",917
"switching",917
"advice",916
"contact",916
"restricting",916
"truly",916
"acceptance",915
"cycles",915
"commentary",915
"cast",915
"locative",915
"pinyin",913
"funding",913
"save",913
"idiom",912
"preprocessed",912
"colour",912
"poses",911
"avoided",910
"tr",910
"requested",908
"apparently",908
"characterization",907
"downloaded",907
"interacting",906
"bin",906
"ga",906
"questionnaire",906
"slower",906
"grammatically",905
"overlaps",905
"martin",904
"continued",904
"paid",904
"viewpoint",904
"maintains",904
"commas",904
"intervention",904
"fly",903
"c1",903
"peter",903
"categorical",903
"boy",903
"periods",902
"license",901
"publications",901
"brants",900
"varieties",900
"feasibility",900
"geographical",900
"positively",900
"attack",900
"dice",900
"stemmer",899
"geographic",899
"toutanova",899
"surprise",898
"lewis",898
"iso",898
"bipartite",898
"briscoe",898
"eg",897
"discussing",897
"judgement",897
"python",897
"biases",896
"governor",895
"raising",895
"indian",895
"intuitions",894
"dashed",894
"eliminating",894
"tiger",894
"japan",894
"dag",894
"discriminating",893
"snippet",893
"activated",893
"fn",892
"qe",892
"exceeds",892
"men",892
"wiki",891
"accounted",891
"comprise",891
"credit",890
"october",890
"locate",890
"reaching",890
"reply",890
"personality",890
"board",890
"top-level",889
"srilm",889
"woman",889
"north",888
"exemplified",887
"modifies",887
"summarisation",887
"graphic",886
"preserving",886
"cm",886
"adopting",885
"gather",885
"emphasize",884
"sarcasm",884
"headlines",884
"concise",884
"uima",883
"deduction",883
"lexica",883
"su",882
"capitalized",882
"courses",882
"directional",882
"assistance",882
"taxonomies",882
"c4",881
"orthogonal",881
"sensitivity",880
"websites",880
"exercises",879
"tac",878
"quantified",878
"svo",878
"modest",877
"boxes",877
"nom",877
"causality",877
"reranker",877
"attested",877
"join",877
"dative",876
"accusative",876
"everything",876
"stimulus",875
"rough",875
"microblog",875
"severe",874
"goodman",873
"regulation",873
"multiplication",873
"minimization",873
"ball",873
"instrument",873
"orderings",872
"maltparser",872
"segmenting",871
"open-source",871
"res",871
"flight",871
"helping",871
"hardly",870
"raises",870
"campaign",869
"chapter",868
"exponentially",868
"neg",868
"obligatory",868
"hiero",868
"nns",867
"couple",865
"sds",865
"resp",865
"accepts",864
"convention",864
"standardized",864
"nlu",864
"becoming",863
"ratnaparkhi",862
"invalid",862
"repairs",861
"k-means",860
"p1",860
"edition",860
"consuming",860
"storing",860
"intonation",860
"biology",858
"hereafter",858
"goldberg",858
"thompson",857
"unlexicalized",857
"late",857
"intractable",857
"daelemans",857
"incorporation",857
"paradigmatic",857
"non-trivial",856
"reality",856
"conceptually",855
"subsumption",855
"mccarthy",855
"cutoff",854
"pc",854
"aside",853
"usable",852
"circumstances",852
"stopwords",852
"proportions",852
"adequately",852
"newspapers",852
"roark",851
"enabled",850
"advances",850
"listing",850
"kong",850
"underlined",848
"factual",848
"timeline",848
"centre",847
"ministry",847
"polar",847
"compressed",846
"recognizes",845
"persian",845
"told",845
"domain-independent",844
"tp",844
"sorts",844
"republic",844
"excerpt",844
"quantification",844
"audience",843
"que",843
"symptoms",843
"recommendation",843
"onset",842
"disjunction",842
"non-linear",841
"accounting",841
"gen",841
"spirit",841
"class-based",841
"king",841
"driving",841
"ranker",841
"stemmed",840
"indexes",840
"mbr",840
"tracks",839
"interests",839
"detects",838
"summarizing",837
"convex",837
"mr.",837
"reject",836
"panel",836
"phrasebased",836
"david",836
"cooperative",835
"distractors",835
"permit",834
"shen",834
"bracketed",834
"cg",834
"nominative",834
"genetic",834
"motivate",833
"wizard",832
"left-hand",832
"reuters",832
"word2vec",832
"finished",832
"recovered",831
"interpreter",830
"playing",830
"stability",830
"mst",829
"distinctive",829
"computations",829
"virtually",829
"transferred",829
"factoid",828
"regards",828
"non-standard",827
"collobert",827
"contemporary",827
"placement",827
"associates",827
"browsing",827
"paris",826
"supertags",826
"bottleneck",826
"instantiations",825
"recordings",825
"deployed",825
"miss",824
"mle",824
"register",824
"acronyms",824
"spectrum",824
"imperative",824
"subtype",824
"quick",824
"shieber",823
"scopes",823
"sch",822
"bc",822
"ignores",821
"workflow",821
"animacy",821
"addressee",821
"assertions",820
"crucially",820
"award",820
"jump",820
"wrongly",819
"draws",819
"bus",819
"downstream",818
"lastly",817
"weaker",816
"e1",816
"lit",815
"composing",815
"carries",815
"rhs",814
"is-a",814
"ar",814
"anchored",814
"reductions",814
"tail",814
"hyponyms",813
"grants",812
"manage",812
"acknowledgement",812
"seemed",812
"fs",812
"premise",812
"procedural",812
"tradeoff",811
"masculine",811
"decade",811
"con",811
"traversal",811
"strube",810
"vsm",810
"monotonic",809
"grosz",808
"ate",808
"intensive",808
"branches",808
"happened",808
"eu",807
"amongst",807
"derives",807
"unbounded",807
"δ",807
"wsi",807
"whom",807
"timing",806
"aa",806
"private",806
"schemata",806
"prototypical",805
"adverbials",805
"cnn",805
"diagnostic",805
"mistake",805
"hypernymy",804
"creative",804
"disagree",804
"disadvantage",804
"tells",804
"backbone",804
"lecture",803
"saying",803
"stops",803
"named-entity",803
"industry",802
"phones",802
"sec",802
"heart",801
"spite",801
"scalability",801
"asymmetric",801
"speculation",801
"inconsistency",801
"latest",801
"parameterized",801
"feminine",801
"homogeneous",800
"practically",800
"predictable",800
"pdt",800
"gao",800
"convolutional",800
"ltag",800
"target-side",799
"adv",799
"tokenizer",799
"prevents",799
"novelty",798
"conjuncts",798
"amr",798
"les",797
"baker",797
"viable",796
"text-based",796
"expansions",796
"promise",796
"org",796
"connects",796
"offset",796
"novels",795
"catalan",795
"singleton",794
"ot",794
"scratch",794
"returning",794
"readable",793
"grained",792
"informativeness",792
"williams",792
"door",790
"whatever",790
"colleagues",789
"decompose",789
"france",788
"continuation",788
"syntagmatic",788
"began",788
"esl",788
"cascaded",788
"repetitions",788
"france",788
"syntagmatic",788
"continuation",788
"began",788
"negatively",788
"subsequences",787
"meta",787
"stimuli",786
"transforming",785
"lacks",785
"accomplish",785
"unexpected",785
"causing",784
"headline",784
"believed",784
"typology",783
"combinatorial",783
"reaction",782
"vn",782
"visually",782
"trust",782
"centered",781
"trains",781
"biggest",781
"peak",781
"il",780
"accordance",780
"paul",780
"priming",779
"choi",779
"arguably",779
"eq",779
"facial",778
"confused",778
"french-english",778
"forces",777
"drugs",777
"mixing",777
"developer",777
"camera",777
"τ",776
"accessed",776
"unreliable",776
"spell",775
"two-level",775
"normalisation",775
"planned",775
"rambow",775
"inflections",775
"substitutes",775
"vogel",775
"century",774
"suspect",774
"coreferential",774
"character-level",774
"gui",773
"videos",773
"fsa",773
"seeing",773
"parser''s",772
"erg",772
"korea",772
"xi",772
"passing",771
"washington",771
"star",771
"acceptability",771
"disfluencies",771
"michael",771
"yahoo",771
"imagine",770
"fp",770
"sag",770
"restaurants",770
"reversed",770
"concentrated",770
"converges",770
"accompanied",769
"transforms",769
"solver",768
"satellite",768
"analytical",768
"overt",768
"recommended",768
"cky",768
"pre-defined",767
"x1",767
"species",767
"older",767
"deviations",767
"goldwater",766
"subsections",766
"devised",766
"formalized",765
"dl",765
"tree-to-string",765
"antonyms",765
"submit",764
"siblings",763
"fscore",763
"simulations",763
"decipherment",763
"twenty",763
"author''s",760
"likes",760
"browser",760
"assertion",760
"editors",759
"reciprocal",759
"acyclic",759
"violation",758
"meanwhile",758
"μ",758
"substituting",758
"cn",757
"inserting",757
"girl",757
"irregular",757
"manipulation",756
"cities",756
"induces",756
"locality",756
"floor",756
"kanji",755
"partitioned",755
"student''s",755
"offline",755
"massive",754
"devoted",754
"happy",754
"strongest",754
"bn",754
"friends",754
"shortcomings",754
"structurally",753
"partof-speech",752
"low-level",752
"experiences",752
"cpu",752
"ccgbank",752
"spearman''s",752
"informational",751
"cross-domain",751
"duplicate",751
"rationale",750
"phonemic",750
"authorship",750
"adult",749
"hobbs",749
"ab",749
"state-ofthe-art",749
"putting",749
"hyponymy",748
"real-valued",748
"tight",748
"sentiwordnet",748
"war",747
"x2",747
"two-stage",747
"scaled",747
"augmenting",747
"radev",746
"feng",746
"hoc",746
"negotiation",746
"mesh",746
"bunsetsu",746
"doctor",746
"raise",745
"freedom",745
"recognizers",745
"controlling",745
"marneffe",745
"averages",744
"graduate",744
"arrows",744
"ensuring",743
"compile",743
"ig",742
"dr.",742
"word-aligned",742
"lc",742
"litman",742
"vietnamese",741
"mit",741
"gb",741
"supertagging",741
"predominant",740
"subgraphs",740
"send",740
"extractors",739
"lstm",739
"om",739
"mined",739
"markables",739
"uttered",739
"supply",739
"context-sensitive",739
"proves",739
"handcrafted",738
"exclusive",737
"depicts",737
"height",737
"presupposition",736
"drive",736
"asl",736
"contextually",736
"reviewed",736
"expense",735
"fertility",735
"investigations",735
"arabic-english",735
"negations",735
"propagated",735
"experienced",734
"iaa",734
"fmeasure",733
"animate",733
"worker",733
"stevenson",733
"minimizes",733
"remained",733
"finer",732
"necessity",732
"abstractive",732
"nice",731
"ji",731
"propagate",731
"encyclopedia",731
"predication",731
"mine",730
"respects",730
"processors",730
"associating",729
"rb",729
"tfidf",729
"deception",729
"whereby",729
"chemical",728
"assessments",728
"lexico-syntactic",728
"defense",728
"death",727
"prepare",727
"aer",726
"ted",726
"guidance",726
"timeml",726
"dg",726
"afterwards",725
"acronym",725
"mpqa",725
"postprocessing",724
"conjunctive",724
"violations",724
"ok",724
"preferable",724
"conflicts",724
"inversion",723
"park",723
"intervening",723
"semisupervised",723
"opportunities",722
"arg0",722
"n1",722
"wa",722
"linguist",722
"rc",721
"methodologies",721
"general-purpose",721
"cascade",721
"precede",721
"w2",720
"nli",720
"rejection",720
"governing",719
"visited",719
"vpcs",719
"progressive",719
"rewritten",719
"est",718
"realised",718
"graphics",718
"connectivity",717
"seeks",717
"posted",717
"plotted",716
"generalizes",716
"portability",716
"trie",716
"prone",716
"jaccard",716
"carrying",715
"revisions",715
"cohn",715
"coordinating",714
"singer",714
"inductive",714
"authority",714
"dominates",714
"lexicographic",714
"deleting",713
"observable",713
"colorado",713
"well-defined",712
"thesis",712
"economic",712
"spearman",712
"women",712
"purity",711
"speculative",711
"isa",711
"td",711
"demands",710
"sequentially",710
"encounter",710
"ss",710
"generalisation",710
"tree-based",709
"thorough",709
"movies",709
"straight",708
"replaces",708
"born",708
"dynamics",708
"lambda",707
"deictic",707
"yesterday",707
"bins",707
"koo",707
"pointers",707
"hypothetical",706
"stacking",706
"compensate",706
"v1",705
"lab",705
"proofs",705
"mentioning",704
"euclidean",704
"parts-of-speech",704
"ablation",703
"levy",703
"figurative",703
"song",703
"customers",703
"multimedia",703
"selective",703
"inventories",702
"drawbacks",702
"lemon",701
"wong",701
"quotes",700
"outperforming",700
"tab",700
"elhadad",700
"multiplied",700
"schabes",700
"tbl",700
"trade",700
"demonstrative",700
"estimator",700
"fortunately",699
"clir",699
"functor",699
"maintenance",699
"idiosyncratic",698
"reflexive",698
"misspelled",698
"tagsets",697
"interpretable",697
"lhs",697
"convenience",697
"optionally",696
"wrote",696
"tradition",696
"dc",696
"mdl",696
"pairing",695
"instructed",695
"monitoring",694
"maximally",694
"altogether",694
"pcfgs",694
"facilities",694
"lacking",694
"prefers",694
"self",693
"randomized",693
"http",692
"descending",692
"overhead",692
"forth",692
"decades",692
"normalised",691
"weaknesses",691
"word-to-word",691
"dictionary-based",691
"copestake",691
"pragmatics",691
"haghighi",691
"fi",690
"syntactical",690
"schmid",690
"retaining",690
"simplifying",690
"denotation",690
"peer",690
"quirk",689
"specially",689
"pyramid",688
"conjoined",688
"dbpedia",688
"investigates",687
"task-oriented",686
"affinity",686
"comparatively",686
"society",686
"metonymy",685
"constraining",685
"resembles",685
"equality",684
"ps",684
"quotation",684
"primitives",684
"obama",684
"contributing",684
"whilst",683
"keyboard",683
"partner",683
"context-dependent",683
"thesauri",682
"implication",682
"drs",682
"bought",682
"scalar",681
"coordinates",681
"appropriateness",681
"judging",681
"failures",680
"resampling",679
"qualia",679
"cleaning",679
"optimisation",679
"off-the-shelf",679
"linkage",679
"cw",678
"debates",678
"zone",678
"gathering",678
"serbian",677
"discarding",677
"april",677
"transparent",677
"ready",676
"skip-gram",676
"cohesive",676
"flag",676
"unusual",676
"stateof-the-art",675
"semi-automatic",675
"actors",675
"lo",675
"pertaining",675
"analysing",674
"decay",674
"ic",674
"contrasts",674
"ac",674
"pubmed",673
"landmarks",673
"pradhan",673
"german-english",673
"smart",673
"outgoing",672
"decode",672
"disorders",672
"tenses",672
"generalizing",672
"coda",672
"elimination",672
"kaplan",671
"living",671
"served",671
"grishman",670
"vbd",670
"histogram",670
"egyptian",669
"katz",669
"imperfect",669
"analyzers",669
"conflicting",668
"multiclass",668
"beat",668
"poetry",667
"two-step",666
"literals",666
"angle",666
"believes",666
"pearson''s",665
"weeks",665
"babelnet",665
"adaptor",665
"disjunctive",664
"examines",664
"brain",664
"placing",663
"centrality",663
"visit",662
"claimed",662
"emerging",662
"contingency",662
"agreements",662
"hyperparameter",662
"minority",661
"supertagger",661
"psychology",661
"inherited",661
"decoders",661
"endings",660
"stay",660
"cv",660
"mismatches",660
"pattern-based",660
"yamada",659
"semiring",659
"edu",659
"river",659
"proposing",659
"daughters",658
"feed",658
"picking",658
"attracted",658
"concluded",658
"vc",658
"grammar-based",657
"saved",657
"explaining",657
"governed",657
"underspecification",656
"attaching",656
"softmax",656
"concluding",656
"durations",656
"ram",655
"subcat",655
"adjective-noun",655
"rounds",655
"grapheme",655
"breaking",654
"continuing",654
"affecting",654
"pooling",654
"question-answering",654
"preserves",654
"opening",653
"finish",652
"lose",652
"politics",652
"roman",651
"literally",651
"graded",651
"naïve",651
"mohammad",650
"ultimate",650
"organize",650
"tc",650
"walks",650
"sums",650
"holder",649
"dr",649
"felt",648
"analyzes",648
"inter",647
"human-human",647
"prevalent",647
"entailed",647
"croatian",646
"tie",646
"algorithmic",646
"designated",646
"aligns",646
"fiction",646
"digits",646
"naming",645
"scorer",645
"violated",644
"surdeanu",644
"platforms",644
"culture",644
"crossvalidation",644
"groupings",643
"converts",643
"arranged",643
"causative",643
"atoms",643
"state-of-theart",642
"ta",642
"fe",641
"irish",641
"concatenating",641
"exceed",641
"reproduce",641
"corner",641
"vehicle",641
"january",640
"download",640
"cb",640
"characterizing",640
"year''s",640
"accumulated",639
"grams",639
"adults",639
"epistemic",639
"formalize",639
"pad",638
"bos",638
"grefenstette",638
"adopts",638
"operational",637
"supertag",637
"discrepancy",637
"desire",637
"organisation",637
"markable",637
"turn-taking",637
"solves",637
"representational",637
"snover",636
"simplex",636
"partners",636
"turning",635
"college",635
"promote",635
"licensed",635
"receiving",635
"auxiliaries",634
"porter",634
"calculations",634
"disfluency",633
"collocational",633
"guessing",633
"developments",633
"sorting",633
"occasionally",632
"lt",632
"economy",632
"thresholding",632
"thinking",632
"summed",632
"generators",632
"pre",631
"fitting",631
"vital",631
"noun-noun",631
"tackled",631
"misspellings",631
"people''s",630
"researcher",630
"daum",630
"blunsom",630
"doubt",630
"finegrained",630
"phrase-structure",630
"summation",630
"top-ranked",630
"clarify",630
"in-house",629
"ui",629
"loose",628
"sister",628
"font",628
"lowercase",627
"edinburgh",627
"task-specific",627
"posed",627
"md",627
"witten",626
"explosion",626
"coupling",626
"bearing",626
"consortium",626
"facility",625
"themes",625
"summarizer",625
"compressions",625
"op",625
"students''",625
"triplets",624
"cambridge",624
"heuristically",624
"cross-entropy",624
"non-compositional",623
"delay",623
"fung",623
"regularized",623
"interannotator",623
"highlighting",623
"abbreviated",622
"aac",622
"intentional",622
"crosslingual",622
"march",622
"penalized",621
"hirschberg",621
"sub-tree",621
"minimally",621
"understandable",621
"appealing",621
"menu",620
"overly",620
"learning-based",619
"justification",619
"finkel",619
"seeking",619
"headwords",619
"subcategorisation",618
"experimenting",618
"unordered",618
"falling",618
"salton",618
"squares",617
"assistant",617
"sought",617
"bengio",617
"argues",616
"commission",615
"copula",615
"albeit",615
"realizer",615
"moens",614
